Country.Name,Country.ISO,Series.Name,Series.Year,Indicator,Sex,Series.Type,Series.Category,Data.Collection.Method,Model.Life.Table,Years.Preceding.the.Survey or Time.Since.First.Birth or Age.Group.of.Women,Interval,Reference.Date,Estimates,Standard.Error.of.Estimates,Indirect.method.based.on.TSFB,Method.based.on.Age.Group.of.Women,Inclusion,Adjustment,DataCatalogID
Costa Rica,CRI,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1964,5","102,30","1,26",,,1,,459
Costa Rica,CRI,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1963,5","94,12","1,21",,,1,,459
Costa Rica,CRI,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1962,5","92,64","1,21",,,1,,459
Costa Rica,CRI,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1961,5","81,21","1,14",,,1,,459
Costa Rica,CRI,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1960,5","94,53","1,24",,,1,,459
Costa Rica,CRI,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1959,5","103,53","1,32",,,1,,459
Costa Rica,CRI,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1958,5","102,76","1,33",,,1,,459
Costa Rica,CRI,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1957,5","122,34","1,48",,,1,,459
Costa Rica,CRI,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1956,5","116,38","1,48",,,1,,459
Costa Rica,CRI,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1955,5","114,31",,,,1,,459
Costa Rica,CRI,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1954,5","116,88",,,,1,,459
Costa Rica,CRI,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1953,5","127,54",,,,1,,459
Costa Rica,CRI,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1952,5","125,53",,,,1,,459
Costa Rica,CRI,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1951,5","125,34",,,,1,,459
Costa Rica,CRI,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1950,5","123,95",,,,1,,459
Costa Rica,CRI,Census,2011,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,20-24,,"2008,7","21,90",,0,1,0,,4741
Costa Rica,CRI,Census,2011,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,25-29,,"2006,8","20,60",,0,1,0,,4741
Costa Rica,CRI,Census,2011,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,30-34,,"2004,7","21,90",,0,1,0,,4741
Costa Rica,CRI,Census,2011,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,35-39,,"2002,3","22,10",,0,1,0,,4741
Costa Rica,CRI,Census,2011,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,40-44,,"1999,8","30,00",,0,1,0,,4741
Costa Rica,CRI,Census,2011,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,45-49,,"1996,9","30,70",,0,1,0,,4741
Costa Rica,CRI,Census,2000,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,20-24,,"1997,9","18,00",,0,1,0,,1590
Costa Rica,CRI,Census,2000,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,25-29,,1996,"19,00",,0,1,0,,1590
Costa Rica,CRI,Census,2000,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,30-34,,"1993,7","21,00",,0,1,0,,1590
Costa Rica,CRI,Census,2000,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,35-39,,"1991,3","23,00",,0,1,0,,1590
Costa Rica,CRI,Census,2000,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,40-44,,"1988,7","29,00",,0,1,0,,1590
Costa Rica,CRI,Census,2000,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,45-49,,"1985,8","35,00",,0,1,0,,1590
Costa Rica,CRI,National Survey of Fertility and Health,1986,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,20-24,,"1983,6","24,00",,0,1,0,,42
Costa Rica,CRI,National Survey of Fertility and Health,1986,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,25-29,,"1981,9","31,00",,0,1,0,,42
Costa Rica,CRI,National Survey of Fertility and Health,1986,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,30-34,,"1979,9","36,00",,0,1,0,,42
Costa Rica,CRI,National Survey of Fertility and Health,1986,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,35-39,,"1977,7","58,00",,0,1,0,,42
Costa Rica,CRI,National Survey of Fertility and Health,1986,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,40-44,,"1975,3","88,00",,0,1,0,,42
Costa Rica,CRI,National Survey of Fertility and Health,1986,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,45-49,,"1972,4","87,00",,0,1,0,,42
Costa Rica,CRI,Census,1984,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,20-24,,1982,"28,00",,0,1,0,,990
Costa Rica,CRI,Census,1984,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,25-29,,"1980,1","34,00",,0,1,1,,990
Costa Rica,CRI,Census,1984,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,30-34,,"1977,7","45,00",,0,1,1,,990
Costa Rica,CRI,Census,1984,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,35-39,,"1975,2","59,00",,0,1,1,,990
Costa Rica,CRI,Census,1984,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,40-44,,"1972,4","73,00",,0,1,1,,990
Costa Rica,CRI,Census,1984,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,45-49,,"1969,5","79,00",,0,1,1,,990
Costa Rica,CRI,Contraceptive Prevalence Survey,1981,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,20-24,,"1978,8","45,00",,0,1,0,,742
Costa Rica,CRI,Contraceptive Prevalence Survey,1981,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,25-29,,"1976,7","42,00",,0,1,0,,742
Costa Rica,CRI,Contraceptive Prevalence Survey,1981,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,30-34,,"1974,3","63,00",,0,1,0,,742
Costa Rica,CRI,Contraceptive Prevalence Survey,1981,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,35-39,,"1971,6","71,00",,0,1,0,,742
Costa Rica,CRI,Contraceptive Prevalence Survey,1981,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,40-44,,"1968,8","89,00",,0,1,0,,742
Costa Rica,CRI,Contraceptive Prevalence Survey,1981,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,45-49,,"1965,9","71,00",,0,1,0,,742
Costa Rica,CRI,Contraceptive Prevalence Survey,1978,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,20-24,,"1975,7","33,00",,0,1,0,,637
Costa Rica,CRI,Contraceptive Prevalence Survey,1978,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,25-29,,"1973,8","42,00",,0,1,0,,637
Costa Rica,CRI,Contraceptive Prevalence Survey,1978,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,30-34,,"1971,4","59,00",,0,1,0,,637
Costa Rica,CRI,Contraceptive Prevalence Survey,1978,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,35-39,,"1968,9","74,00",,0,1,0,,637
Costa Rica,CRI,Contraceptive Prevalence Survey,1978,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,40-44,,"1966,2","69,00",,0,1,0,,637
Costa Rica,CRI,Contraceptive Prevalence Survey,1978,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,45-49,,"1963,2","92,00",,0,1,0,,637
Costa Rica,CRI,World Fertility Survey,1976,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,4,1974,"62,70","5,20",,,1,,745
Costa Rica,CRI,World Fertility Survey,1976,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,4,1970,"88,90","6,50",,,1,,745
Costa Rica,CRI,World Fertility Survey,1976,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,4,1966,"95,60","6,30",,,1,,745
Costa Rica,CRI,World Fertility Survey,1976,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,4,1962,"100,60","7,30",,,1,,745
Costa Rica,CRI,World Fertility Survey,1976,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,4,1958,"98,60","9,70",,,1,,745
Costa Rica,CRI,World Fertility Survey,1976,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,4,1954,"122,40","11,90",,,1,,745
Costa Rica,CRI,World Fertility Survey,1976,Under-five Mortality Rate,Total,Indirect,WFS,Summary Birth Histories,CD West,20-24,,"1974,3","60,00",,0,1,0,,745
Costa Rica,CRI,World Fertility Survey,1976,Under-five Mortality Rate,Total,Indirect,WFS,Summary Birth Histories,CD West,25-29,,"1972,3","80,00",,0,1,0,,745
Costa Rica,CRI,World Fertility Survey,1976,Under-five Mortality Rate,Total,Indirect,WFS,Summary Birth Histories,CD West,30-34,,1970,"77,00",,0,1,0,,745
Costa Rica,CRI,World Fertility Survey,1976,Under-five Mortality Rate,Total,Indirect,WFS,Summary Birth Histories,CD West,35-39,,"1967,5","92,00",,0,1,0,,745
Costa Rica,CRI,World Fertility Survey,1976,Under-five Mortality Rate,Total,Indirect,WFS,Summary Birth Histories,CD West,40-44,,"1964,8","88,00",,0,1,0,,745
Costa Rica,CRI,World Fertility Survey,1976,Under-five Mortality Rate,Total,Indirect,WFS,Summary Birth Histories,CD West,45-49,,"1961,8","104,00",,0,1,0,,745
Costa Rica,CRI,Census,1973,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,20-24,,"1971,1","94,00",,0,1,0,,935
Costa Rica,CRI,Census,1973,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,25-29,,"1969,3","93,00",,0,1,1,,935
Costa Rica,CRI,Census,1973,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,30-34,,"1967,2","102,00",,0,1,1,,935
Costa Rica,CRI,Census,1973,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,35-39,,"1964,8","112,00",,0,1,1,,935
Costa Rica,CRI,Census,1973,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,40-44,,"1962,2","121,00",,0,1,1,,935
Costa Rica,CRI,Census,1973,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,45-49,,"1959,2","130,00",,0,1,1,,935
Costa Rica,CRI,TABLAS DE VIDA NACIONALES,0,Under-five Mortality Rate,Total,Life Table,Others,Unknown,,,,2000,"13,00",,,,0,,2075
Costa Rica,CRI,TABLAS DE VIDA NACIONALES,0,Under-five Mortality Rate,Total,Life Table,Others,Unknown,,,,1984,"23,00",,,,0,,2075
Costa Rica,CRI,TABLAS DE VIDA NACIONALES,0,Under-five Mortality Rate,Total,Life Table,Others,Unknown,,,,1973,"62,00",,,,0,,2075
Costa Rica,CRI,"Vital Registration (Mexico March 26, Roberto)",0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"2008,5","10,60","0,38",,,0,,459
Costa Rica,CRI,"Vital Registration (Mexico March 26, Roberto)",0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"2007,5","11,50","0,40",,,0,,459
Costa Rica,CRI,"Vital Registration (Mexico March 26, Roberto)",0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"2006,5","11,10","0,39",,,0,,459
Costa Rica,CRI,"Vital Registration (Mexico March 26, Roberto)",0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"2005,5","11,30","0,39",,,0,,459
Costa Rica,CRI,"Vital Registration (Mexico March 26, Roberto)",0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"2004,5","10,80","0,39",,,0,,459
Costa Rica,CRI,"Vital Registration (Mexico March 26, Roberto)",0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"2003,5","11,90","0,40",,,0,,459
Costa Rica,CRI,"Vital Registration (Mexico March 26, Roberto)",0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"2002,5","13,30","0,42",,,0,,459
Costa Rica,CRI,"Vital Registration (Mexico March 26, Roberto)",0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"2001,5","13,00","0,42",,,0,,459
Costa Rica,CRI,"Vital Registration (Mexico March 26, Roberto)",0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"2000,5","12,00","0,40",,,0,,459
Costa Rica,CRI,"Vital Registration (Mexico March 26, Roberto)",0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"1999,5","13,90","0,42",,,0,,459
Costa Rica,CRI,"Vital Registration (Mexico March 26, Roberto)",0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"1998,5","14,80","0,43",,,0,,459
Costa Rica,CRI,"Vital Registration (Mexico March 26, Roberto)",0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"1997,5","16,60","0,46",,,0,,459
Costa Rica,CRI,"Vital Registration (Mexico March 26, Roberto)",0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"1996,5","13,90","0,41",,,0,,459
Costa Rica,CRI,"Vital Registration (Mexico March 26, Roberto)",0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"1995,5","15,60","0,44",,,0,,459
Costa Rica,CRI,"Vital Registration (Mexico March 26, Roberto)",0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"1994,5","15,50","0,43",,,0,,459
Costa Rica,CRI,"Vital Registration (Mexico March 26, Roberto)",0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"1993,5","16,10","0,44",,,0,,459
Costa Rica,CRI,"Vital Registration (Mexico March 26, Roberto)",0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"1992,5","16,30","0,44",,,0,,459
Costa Rica,CRI,"Vital Registration (Mexico March 26, Roberto)",0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"1991,5","16,40","0,45",,,0,,459
Costa Rica,CRI,"Vital Registration (Mexico March 26, Roberto)",0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"1990,5","17,30","0,46",,,0,,459
Costa Rica,CRI,"Vital Registration (Mexico March 26, Roberto)",0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"1989,5","16,60","0,45",,,0,,459
Cote d'Ivoire,CIV,Enquete Demographique et de Sante,2021,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,2020,"71,43","6,47",,,0,,7796
Cote d'Ivoire,CIV,Enquete Demographique et de Sante,2021,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,2018,"67,43","6,37",,,0,,7796
Cote d'Ivoire,CIV,Enquete Demographique et de Sante,2021,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,2016,"78,11","6,13",,,0,,7796
Cote d'Ivoire,CIV,Enquete Demographique et de Sante,2021,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,2014,"84,03","6,81",,,0,,7796
Cote d'Ivoire,CIV,Enquete Demographique et de Sante,2021,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,2012,"93,34","6,65",,,0,,7796
Cote d'Ivoire,CIV,Enquete Demographique et de Sante,2021,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"2009,5","90,03","7,05",,,0,,7796
Cote d'Ivoire,CIV,Enquete Demographique et de Sante,2021,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"2006,5","93,93","6,91",,,0,,7796
Cote d'Ivoire,CIV,Enquete Demographique et de Sante,2021,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"2003,5","116,60","8,59",,,0,,7796
Cote d'Ivoire,CIV,Enquete Demographique et de Sante,2021,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,4,2000,"124,20","10,85",,,0,,7796
Cote d'Ivoire,CIV,Enquete Demographique et de Sante (MM adjusted),2021,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,2020,"71,45","6,47",,,1,MM adjustment,7796
Cote d'Ivoire,CIV,Enquete Demographique et de Sante (MM adjusted),2021,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,2018,"67,49","6,37",,,1,MM adjustment,7796
Cote d'Ivoire,CIV,Enquete Demographique et de Sante (MM adjusted),2021,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,2016,"78,25","6,14",,,1,MM adjustment,7796
Cote d'Ivoire,CIV,Enquete Demographique et de Sante (MM adjusted),2021,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,2014,"84,33","6,84",,,1,MM adjustment,7796
Cote d'Ivoire,CIV,Enquete Demographique et de Sante (MM adjusted),2021,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,2012,"94,01","6,70",,,1,MM adjustment,7796
Cote d'Ivoire,CIV,Enquete Demographique et de Sante (MM adjusted),2021,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"2009,5","91,27","7,15",,,1,MM adjustment,7796
Cote d'Ivoire,CIV,Enquete Demographique et de Sante (MM adjusted),2021,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"2006,5","96,66","7,11",,,1,MM adjustment,7796
Cote d'Ivoire,CIV,Enquete Demographique et de Sante (MM adjusted),2021,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"2003,5","122,10","9,00",,,1,MM adjustment,7796
Cote d'Ivoire,CIV,Enquete Demographique et de Sante (MM adjusted),2021,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,4,2000,"132,56","11,58",,,1,MM adjustment,7796
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey,2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,1,"2015,5","85,54","6,76",,,0,,5635
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey,2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,1,"2014,5","89,75","7,99",,,0,,5635
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey,2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,1,"2013,5","86,18","7,88",,,0,,5635
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey,2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,1,"2012,5","86,85","7,78",,,0,,5635
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey,2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,1,"2011,5","105,92","9,79",,,0,,5635
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey,2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,1,"2010,5","101,36","8,72",,,0,,5635
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey,2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,1,"2009,5","100,64","8,93",,,0,,5635
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey,2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,1,"2008,5","110,48","9,33",,,0,,5635
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey,2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,1,"2007,5","119,51","11,25",,,0,,5635
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey,2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,2,2006,"103,89","8,67",,,0,,5635
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey,2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,2,2004,"123,88","10,12",,,0,,5635
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey,2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,2,2002,"121,15","9,28",,,0,,5635
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey,2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,2,2000,"133,17","11,12",,,0,,5635
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey,2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,2,1998,"131,12","11,97",,,0,,5635
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey,2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,2,1996,"141,91","13,28",,,0,,5635
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey,2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,3,"1993,5","145,36","12,57",,,0,,5635
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey (MM adjusted),2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,1,"2015,5","85,59","6,76",,,1,MM adjustment,5635
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey (MM adjusted),2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,1,"2014,5","89,86","8,00",,,1,MM adjustment,5635
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey (MM adjusted),2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,1,"2013,5","86,37","7,90",,,1,MM adjustment,5635
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey (MM adjusted),2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,1,"2012,5","87,17","7,81",,,1,MM adjustment,5635
Cote d'Ivoire,CIV,Multiple Indicator Cluster Survey (MM adjusted),2016,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,1,"2011,5","106,46","9,84",,,1,MM adjustment,5635
