Country.Name;Country.ISO;Series.Name;Series.Year;Indicator;Sex;Series.Type;Series.Category;Data.Collection.Method;Model.Life.Table;Age.Group.of.Women.or.Time.Since.First.Birth;Interval;Reference.Date;Wealth.Quintile;Estimates;Standard.Error.of.Estimates;Indirect.method.based.on.TSFB;Method.based.on.Age.Group.of.Women;Inclusion;DataCatalogID
Democratic Republic of the Congo;COD;Multiple Indicator Cluster Survey;2010;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD South;5-9;5;2005,971992;1;165,71245;19,908844;1;0;1;4996
Democratic Republic of the Congo;COD;Multiple Indicator Cluster Survey;2010;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD South;5-9;5;2005,971992;2;153,638643;14,43899;1;0;1;4996
Democratic Republic of the Congo;COD;Multiple Indicator Cluster Survey;2010;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD South;5-9;5;2005,971992;3;165,81207;19,474441;1;0;1;4996
Democratic Republic of the Congo;COD;Multiple Indicator Cluster Survey;2010;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD South;5-9;5;2005,971992;5;71,708606;11,264063;1;0;1;4996
Democratic Republic of the Congo;COD;Multiple Indicator Cluster Survey;2001;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD South;5-9;5;1997,169284;5;108,67574;10,452945;1;0;1;1935
Democratic Republic of the Congo;COD;Multiple Indicator Cluster Survey;2001;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD South;5-9;5;1997,169284;1;243,369707;15,781415;1;0;1;1935
Democratic Republic of the Congo;COD;Multiple Indicator Cluster Survey;2001;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD South;5-9;5;1997,169284;2;221,677392;14,272463;1;0;1;1935
Democratic Republic of the Congo;COD;Multiple Indicator Cluster Survey;2001;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD South;5-9;5;1997,169284;3;201,353331;14,134055;1;0;1;1935
Democratic Republic of the Congo;COD;Multiple Indicator Cluster Survey;2001;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD South;5-9;5;1997,169284;4;194,345586;16,159562;1;0;1;1935
Dominican Republic;DOM;Demographic and Health Survey;2013;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2010,5;1;35,819948;9,211543;0;0;1;5710
Dominican Republic;DOM;Demographic and Health Survey;2013;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2010,5;2;33,337174;18,055998;0;0;1;5710
Dominican Republic;DOM;Demographic and Health Survey;2013;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2010,5;3;42,639612;16,706069;0;0;1;5710
Dominican Republic;DOM;Demographic and Health Survey;2013;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2010,5;4;26,738387;8,572687;0;0;1;5710
Dominican Republic;DOM;Demographic and Health Survey;2013;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2010,5;5;18,254441;9,72509;0;0;1;5710
Dominican Republic;DOM;Demographic and Health Survey;2007;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2004,5;1;47,287108;7,730614;0;0;1;49
Dominican Republic;DOM;Demographic and Health Survey;2007;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2004,5;5;24,791887;6,486621;0;0;1;49
Dominican Republic;DOM;Demographic and Health Survey;2007;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2004,5;2;41,316467;7,62601;0;0;1;49
Dominican Republic;DOM;Demographic and Health Survey;2007;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2004,5;3;35,049449;6,112486;0;0;1;49
Dominican Republic;DOM;Demographic and Health Survey;2007;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2004,5;4;24,260758;5,920557;0;0;1;49
Dominican Republic;DOM;Demographic and Health Survey;2002;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1999,5;1;51,767717;4,369381;0;0;1;1710
Dominican Republic;DOM;Demographic and Health Survey;2002;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1999,5;4;34,896274;6,403957;0;0;1;1710
Dominican Republic;DOM;Demographic and Health Survey;2002;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1999,5;5;24,374222;5,295954;0;0;1;1710
Dominican Republic;DOM;Demographic and Health Survey;2002;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1999,5;3;41,264151;8,25732;0;0;1;1710
Dominican Republic;DOM;Demographic and Health Survey;2002;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1999,5;2;35,334387;4,615206;0;0;1;1710
Dominican Republic;DOM;Demographic and Health Survey;1999;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1996,5;3;25,992579;16,137661;0;0;1;1684
Dominican Republic;DOM;Demographic and Health Survey;1999;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1996,5;4;35,181335;20,186393;0;0;1;1684
Dominican Republic;DOM;Demographic and Health Survey;1999;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1996,5;1;61,61113;23,154736;0;0;1;1684
Dominican Republic;DOM;Demographic and Health Survey;1999;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1996,5;2;51,682766;34,541907;0;0;1;1684
Dominican Republic;DOM;Demographic and Health Survey;1999;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1996,5;5;2,637734;2,698257;0;0;1;1684
Dominican Republic;DOM;Demographic and Health Survey;1996;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1993,5;1;82,515659;11,727158;0;0;1;1685
Dominican Republic;DOM;Demographic and Health Survey;1996;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1993,5;2;78,557546;9,517102;0;0;1;1685
Dominican Republic;DOM;Demographic and Health Survey;1996;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1993,5;3;60,911058;11,547051;0;0;1;1685
Dominican Republic;DOM;Demographic and Health Survey;1996;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1993,5;4;50,86489;8,673179;0;0;1;1685
Dominican Republic;DOM;Demographic and Health Survey;1996;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1993,5;5;24,400048;6,973196;0;0;1;1685
Dominican Republic;DOM;Multiple Indicator Cluster Survey;2019;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2016,5;3;31,615188;5,888475;0;0;1;7596
Dominican Republic;DOM;Multiple Indicator Cluster Survey;2019;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2016,5;4;31,990394;7,538188;0;0;1;7596
Dominican Republic;DOM;Multiple Indicator Cluster Survey;2019;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2016,5;5;22,178829;6,094827;0;0;1;7596
Dominican Republic;DOM;Multiple Indicator Cluster Survey;2019;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2016,5;2;37,634569;7,140503;0;0;1;7596
Dominican Republic;DOM;Multiple Indicator Cluster Survey;2019;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2016,5;1;39,845951;5,931583;0;0;1;7596
Dominican Republic;DOM;Multiple Indicator Cluster Survey;2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2011,5;2;40,442783;6,079841;0;0;1;5674
Dominican Republic;DOM;Multiple Indicator Cluster Survey;2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2011,5;1;36,014082;4,775369;0;0;1;5674
Dominican Republic;DOM;Multiple Indicator Cluster Survey;2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2011,5;4;35,500053;7,412053;0;0;1;5674
Dominican Republic;DOM;Multiple Indicator Cluster Survey;2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2011,5;5;25,499895;6,112878;0;0;1;5674
Dominican Republic;DOM;Multiple Indicator Cluster Survey;2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2011,5;3;30,700441;6,138255;0;0;1;5674
Dominican Republic;DOM;Multiple Indicator Cluster Survey;2000;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;1996,200179;2;41,900465;13,566468;1;0;1;1910
Dominican Republic;DOM;Multiple Indicator Cluster Survey;2000;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;1996,200179;3;32,685923;11,392499;1;0;1;1910
Dominican Republic;DOM;Multiple Indicator Cluster Survey;2000;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;1996,200179;4;17,257699;10,457808;1;0;1;1910
Dominican Republic;DOM;Multiple Indicator Cluster Survey;2000;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;1996,200179;5;52,29379;28,094151;1;0;1;1910
Dominican Republic;DOM;Multiple Indicator Cluster Survey;2000;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;1996,200179;1;50,473365;14,511791;1;0;1;1910
Egypt;EGY;Demographic and Health Survey;2014;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2011,5;1;37,290658;4,505806;0;0;1;5711
Egypt;EGY;Demographic and Health Survey;2014;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2011,5;2;29,119097;3,952664;0;0;1;5711
Egypt;EGY;Demographic and Health Survey;2014;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2011,5;3;31,080035;5,937515;0;0;1;5711
Egypt;EGY;Demographic and Health Survey;2014;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2011,5;4;21,848209;4,436197;0;0;1;5711
Egypt;EGY;Demographic and Health Survey;2014;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2011,5;5;17,391807;2,798029;0;0;1;5711
Egypt;EGY;Demographic and Health Survey;2008;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2005,5;2;33,069746;4,660655;0;0;1;4685
Egypt;EGY;Demographic and Health Survey;2008;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2005,5;4;25,934788;4,207923;0;0;1;4685
Egypt;EGY;Demographic and Health Survey;2008;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2005,5;3;27,980446;5,193971;0;0;1;4685
Egypt;EGY;Demographic and Health Survey;2008;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2005,5;5;16,057102;3,641929;0;0;1;4685
Egypt;EGY;Demographic and Health Survey;2008;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2005,5;1;36,177246;4,520334;0;0;1;4685
Egypt;EGY;Demographic and Health Survey;2005;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2002,5;2;44,999966;4,866417;0;0;1;1806
Egypt;EGY;Demographic and Health Survey;2005;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2002,5;3;34,204667;4,969423;0;0;1;1806
Egypt;EGY;Demographic and Health Survey;2005;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2002,5;4;43,745046;5,674478;0;0;1;1806
Egypt;EGY;Demographic and Health Survey;2005;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2002,5;5;21,848652;4,343963;0;0;1;1806
Egypt;EGY;Demographic and Health Survey;2005;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2002,5;1;58,610588;6,058582;0;0;1;1806
Egypt;EGY;Demographic and Health Survey;2003;Under-five Mortality Rate;Total;Direct;Interim DHS;Full Birth Histories;;;5;2000,5;1;79,033223;7,938315;0;0;1;778
Egypt;EGY;Demographic and Health Survey;2003;Under-five Mortality Rate;Total;Direct;Interim DHS;Full Birth Histories;;;5;2000,5;2;40,557201;6,425527;0;0;1;778
Egypt;EGY;Demographic and Health Survey;2003;Under-five Mortality Rate;Total;Direct;Interim DHS;Full Birth Histories;;;5;2000,5;4;47,986391;6,716923;0;0;1;778
Egypt;EGY;Demographic and Health Survey;2003;Under-five Mortality Rate;Total;Direct;Interim DHS;Full Birth Histories;;;5;2000,5;5;26,118205;5,436878;0;0;1;778
Egypt;EGY;Demographic and Health Survey;2003;Under-five Mortality Rate;Total;Direct;Interim DHS;Full Birth Histories;;;5;2000,5;3;35,165649;5,235766;0;0;1;778
Egypt;EGY;Demographic and Health Survey;2000;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1997,5;3;65,78504;6,169276;0;0;1;1830
Egypt;EGY;Demographic and Health Survey;2000;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1997,5;4;47,913557;4,802914;0;0;1;1830
Egypt;EGY;Demographic and Health Survey;2000;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1997,5;5;29,259875;4,183966;0;0;1;1830
Egypt;EGY;Demographic and Health Survey;2000;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1997,5;1;71,127809;5,683711;0;0;1;1830
Egypt;EGY;Demographic and Health Survey;2000;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1997,5;2;56,00132;6,949545;0;0;1;1830
Egypt;EGY;Demographic and Health Survey;1995;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1992,5;1;134,725451;7,44319;0;0;1;1829
Egypt;EGY;Demographic and Health Survey;1995;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1992,5;2;108,22954;7,751276;0;0;1;1829
Egypt;EGY;Demographic and Health Survey;1995;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1992,5;3;83,935187;6,506501;0;0;1;1829
Egypt;EGY;Demographic and Health Survey;1995;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1992,5;4;55,306652;6,761917;0;0;1;1829
Egypt;EGY;Demographic and Health Survey;1995;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1992,5;5;34,617559;5,409461;0;0;1;1829
Egypt;EGY;Health Indicator Survey;2015;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD West;25-29;5;2011,731244;1;43,993614;9,378909;0;1;1;5789
Egypt;EGY;Health Indicator Survey;2015;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD West;25-29;5;2011,731244;3;34,301733;13,195658;0;1;1;5789
Egypt;EGY;Health Indicator Survey;2015;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD West;25-29;5;2011,731244;4;29,763977;10,354406;0;1;1;5789
Egypt;EGY;Health Indicator Survey;2015;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD West;25-29;5;2011,731244;5;37,119813;15,18922;0;1;1;5789
Egypt;EGY;Health Indicator Survey;2015;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD West;25-29;5;2011,731244;2;26,821032;6,759645;0;1;1;5789
El Salvador;SLV;Multiple Indicator Cluster Survey;2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2011,5;2;22,751153;7,666126;0;0;1;5561
El Salvador;SLV;Multiple Indicator Cluster Survey;2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2011,5;5;14,737919;5,64752;0;0;1;5561
El Salvador;SLV;Multiple Indicator Cluster Survey;2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2011,5;4;8,536916;3,618146;0;0;1;5561
El Salvador;SLV;Multiple Indicator Cluster Survey;2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2011,5;1;30,60943;7,041876;0;0;1;5561
El Salvador;SLV;Multiple Indicator Cluster Survey;2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2011,5;3;19,3582;7,376144;0;0;1;5561
Equatorial Guinea;GNQ;Multiple Indicator Cluster Survey;2000;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD North;5-9;5;1996,18937;5;218,373159;24,118564;1;0;1;1921
Equatorial Guinea;GNQ;Multiple Indicator Cluster Survey;2000;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD North;5-9;5;1996,18937;4;174,758114;27,363183;1;0;1;1921
Equatorial Guinea;GNQ;Multiple Indicator Cluster Survey;2000;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD North;5-9;5;1996,18937;1;229,211423;22,04002;1;0;1;1921
Equatorial Guinea;GNQ;Multiple Indicator Cluster Survey;2000;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD North;5-9;5;1996,18937;2;190,048548;23,913627;1;0;1;1921
Equatorial Guinea;GNQ;Multiple Indicator Cluster Survey;2000;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD North;5-9;5;1996,18937;3;187,271942;20,669109;1;0;1;1921
Eritrea;ERI;Demographic and Health Survey;2002;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1999,5;1;84,264434;8,798055;0;0;1;1849
Eritrea;ERI;Demographic and Health Survey;2002;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1999,5;3;118,115474;8,64079;0;0;1;1849
Eritrea;ERI;Demographic and Health Survey;2002;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1999,5;5;53,649478;10,129011;0;0;1;1849
Eritrea;ERI;Demographic and Health Survey;2002;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1999,5;2;108,736295;9,417504;0;0;1;1849
Eritrea;ERI;Demographic and Health Survey;2002;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1999,5;4;97,575774;10,8026;0;0;1;1849
Eritrea;ERI;Population and Health Survey;2010;Under-five Mortality Rate;Total;Direct;NDHS;Full Birth Histories;;;5;2007,5;4;64,476964;4,775391;0;0;1;5919
Eritrea;ERI;Population and Health Survey;2010;Under-five Mortality Rate;Total;Direct;NDHS;Full Birth Histories;;;5;2007,5;5;38,769444;3,349594;0;0;1;5919
Eritrea;ERI;Population and Health Survey;2010;Under-five Mortality Rate;Total;Direct;NDHS;Full Birth Histories;;;5;2007,5;3;75,441755;4,525259;0;0;1;5919
Eritrea;ERI;Population and Health Survey;2010;Under-five Mortality Rate;Total;Direct;NDHS;Full Birth Histories;;;5;2007,5;1;51,872712;3,747341;0;0;1;5919
Eritrea;ERI;Population and Health Survey;2010;Under-five Mortality Rate;Total;Direct;NDHS;Full Birth Histories;;;5;2007,5;2;69,666607;4,339423;0;0;1;5919
Eswatini;SWZ;Demographic and Health Survey;2006-2007;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;1;119,385207;15,797559;0;0;1;1695
Eswatini;SWZ;Demographic and Health Survey;2006-2007;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;5;103,228886;12,140855;0;0;1;1695
Eswatini;SWZ;Demographic and Health Survey;2006-2007;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;2;99,112437;12,757452;0;0;1;1695
Eswatini;SWZ;Demographic and Health Survey;2006-2007;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;3;105,477974;13,712818;0;0;1;1695
Eswatini;SWZ;Demographic and Health Survey;2006-2007;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;4;121,872825;18,150412;0;0;1;1695
Eswatini;SWZ;Multiple Indicator Cluster Survey;2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2011,5;3;53,346693;12,477953;0;0;1;5584
Eswatini;SWZ;Multiple Indicator Cluster Survey;2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2011,5;4;82,554752;17,281438;0;0;1;5584
Eswatini;SWZ;Multiple Indicator Cluster Survey;2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2011,5;5;37,640159;10,905835;0;0;1;5584
Eswatini;SWZ;Multiple Indicator Cluster Survey;2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2011,5;1;100,818566;14,782271;0;0;1;5584
Eswatini;SWZ;Multiple Indicator Cluster Survey;2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2011,5;2;72,636434;12,396811;0;0;1;5584
Eswatini;SWZ;Multiple Indicator Cluster Survey;2010;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2007,5;2;84,8211;13,270313;0;0;1;5031
Eswatini;SWZ;Multiple Indicator Cluster Survey;2010;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2007,5;3;104,317867;16,031671;0;0;1;5031
Eswatini;SWZ;Multiple Indicator Cluster Survey;2010;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2007,5;4;106,35632;14,437127;0;0;1;5031
Eswatini;SWZ;Multiple Indicator Cluster Survey;2010;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2007,5;5;94,355152;13,290379;0;0;1;5031
Eswatini;SWZ;Multiple Indicator Cluster Survey;2010;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2007,5;1;134,910525;16,0368;0;0;1;5031
